order_id,date,time,item,quantity,unit_price,payment
1504,2026-01-25,09:31,Tea,1,2.2,mobile
1505,2026-01-25,08:30,Croissant,2,2.9,card
1506,2026-01-25,08:53,latte,1,3.8,card
1507,2026-01-25,07:19,Cappuccino,1,3.6,cash
1508,2026-01-25,12:18,Espresso,1,2.5,card
1509,2026-01-25,12:57,Cappuccino,1,3.6,card
1510,2026-01-25,08:14,Cappuccino,,3.6,mobile
1511,2026-01-25,14:41,Croissant,1,2.9,cash
1512,2026-01-25,13:03,Croissant,1,2.9,mobile
1513,2026-01-25,07:35,Tea,2,2.2,cash
1514,2026-01-25,08:06,latte,2,3.8,cash
1515,2026-01-25,12:46,Tea,1,2.2,card
1516,2026-01-25,14:53,Tea,1,2.2,card
1517,2026-01-25,13:13,cappuccino,1,3.6,card
1518,2026-01-26,13:09,Latte,1,3.8,mobile
1519,2026-01-26,07:29,Sandwich,2,6.5,cash
1520,2026-01-26,11:18,Sandwich,1,6.5,card
1521,2026-01-26,10:00,Latte,2,3.8,card
1522,2026-01-26,08:56,Muffin,2,3.1,card
1523,2026-01-26,09:53,Croissant,1,2.9,card
1524,2026-01-26,15:44,Latte,3,3.8,cash
1525,2026-01-26,15:36,Croissant,4,2.9,card
1526,2026-01-26,10:53,tea,1,2.2,card
1527,2026-01-26,11:04,Croissant,3,2.9,card
1528,2026-01-26,13:36,Latte,1,3.8,cash
1529,2026-01-26,16:27,Latte,4,3.8,card
1530,2026-01-26,09:35,Tea,1,2.2,cash
1531,2026-01-26,07:31,Muffin,2,3.1,mobile
1532,2026-01-26,11:14,Muffin,1,3.1,card
1533,2026-01-26,15:05,Cappuccino,1,3.6,card
1534,2026-01-26,08:26,Muffin,1,3.1,card
1535,2026-01-26,15:56,Espresso,1,2.5,mobile
1536,2026-01-26,13:14,Cappuccino,1,3.6,mobile
1537,2026-01-26,14:28,Muffin,1,3.1,cash
1538,2026-01-26,08:18,Espresso,2,2.5,card
1539,2026-01-27,07:46,Cappuccino,2,3.6,card
1540,2026-01-27,08:52,Latte,1,3.8,card
1541,2026-01-27,08:37,Croissant,2,2.9,card
1542,2026-01-27,11:00,Espresso,3,2.5,cash
1543,2026-01-27,17:58,Cappuccino,1,3.6,mobile
1544,2026-01-27,08:38,Muffin,2,3.1,mobile
1545,2026-01-27,10:17,Muffin,1,3.1,mobile
1546,2026-01-27,09:56,Latte,1,3.8,mobile
1547,2026-01-27,13:40,Croissant,1,2.9,mobile
1548,2026-01-27,13:45,Latte,1,3.8,cash
1549,2026-01-27,11:22,Tea,4,2.2,cash
1550,2026-01-27,17:34,Cappuccino,1,3.6,cash
1551,2026-01-27,15:42,latte,2,3.8,card
1552,2026-01-27,14:03,Espresso,1,2.5,mobile
1553,2026-01-27,14:55,Tea,1,2.2,card
1554,2026-01-27,08:50,Tea,1,2.2,cash
1555,2026-01-27,13:43,Croissant,1,2.9,mobile
1556,2026-01-27,07:55,Latte,1,3.8,card
1557,2026-01-27,13:47,Cappuccino,1,3.6,cash
1558,2026-01-27,17:11,Tea,2,2.2,card
1559,2026-01-27,08:10,Sandwich,2,6.5,card
1560,2026-01-27,09:20,Cappuccino,1,3.6,cash
1561,2026-01-28,15:04,Croissant,2,2.9,card
1562,2026-01-28,08:26, Croissant ,1,2.9,card
1563,2026-01-28,10:18,Cappuccino,1,3.6,mobile
1564,2026-01-28,12:00,Latte,2,3.8,mobile
1565,2026-01-28,09:02,Espresso,1,2.5,cash
1566,2026-01-28,16:18,Tea,1,2.2,mobile
1567,2026-01-28,14:18,Espresso,1,2.5,card
1568,2026-01-28,12:34,Muffin,1,3.1,mobile
1569,2026-01-28,08:53,Cappuccino,2,3.6,cash
1570,2026-01-28,13:04,Espresso,1,2.5,mobile
1571,2026-01-28,11:50,Croissant,1,2.9,card
1572,2026-01-28,15:25,Latte,1,3.8,mobile
1573,2026-01-28,13:48,Latte,1,3.8,card
1574,2026-01-28,15:43,Croissant,1,2.9,card
1575,2026-01-29,17:10,Tea,1,2.2,card
1576,2026-01-29,10:09,Cappuccino,1,3.6,mobile
1577,2026-01-29,17:00,Latte,3,3.8,mobile
1578,2026-01-29,08:05,Cappuccino,1,3.6,card
1579,2026-01-29,16:32,Latte,2,3.8,card
1580,2026-01-29,13:36,Espresso,1,2.5,card
1581,2026-01-29,17:18,Muffin,3,3.1,mobile
1582,2026-01-29,08:42,Tea,1,2.2,cash
1583,2026-01-29,13:39,Tea,1,2.2,mobile
1584,2026-01-29,08:10,Tea,2,2.2,cash
1585,2026-01-29,08:08,Espresso,1,2.5,cash
1586,2026-01-29,11:06,Tea,1,2.2,card
1587,2026-01-29,15:16,Espresso,2,2.5,mobile
1588,2026-01-29,14:52,Croissant,2,2.9,mobile
1589,2026-01-29,12:34,Cappuccino,1,3.6,mobile
1590,2026-01-29,10:18,Cappuccino,2,3.6,card
1591,2026-01-29,08:51,espresso,1,2.5,card
1592,2026-01-29,14:36,Sandwich,2,6.5,card
1593,2026-01-30,10:23,Croissant,1,2.9,card
1594,2026-01-30,12:56,Latte,2,3.8,mobile
1595,2026-01-30,09:53,Espresso,4,2.5,cash
1596,2026-01-30,12:57,Croissant,1,2.9,card
1597,2026-01-30,10:55,Croissant,1,2.9,mobile
1598,2026-01-30,16:14,Latte,2,3.8,card
1599,2026-01-30,08:07,Espresso,2,2.5,card
1600,2026-01-30,09:37,Tea,1,2.2,card
1601,2026-01-30,07:40,Espresso,2,2.5,card
1602,2026-01-30,08:25,Cappuccino,3,3.6,card
1603,2026-01-30,07:05,Cappuccino,1,3.6,cash
1604,2026-01-30,11:09,Latte,2,3.8,card
1605,2026-01-30,08:21,Croissant,2,2.9,cash
1606,2026-01-30,07:33,Muffin,,3.1,card
1607,2026-01-30,10:39,Muffin,1,3.1,card
1608,2026-01-30,12:57,Cappuccino,3,3.6,mobile
1609,2026-01-31,14:02,Croissant,3,2.9,cash
1610,2026-01-31,17:51,Tea,1,2.2,card
1611,2026-01-31,13:14,Croissant,2,2.9,card
1612,2026-01-31,12:47,Muffin,,3.1,card
1613,2026-01-31,08:20,Croissant,1,2.9,card
1614,2026-01-31,10:36,Latte,1,3.8,cash
1615,2026-01-31,13:30,Latte,1,3.8,mobile
1616,2026-01-31,11:25,Espresso,1,2.5,mobile
1617,2026-01-31,13:10,Croissant,3,2.9,cash
1618,2026-01-31,14:03,Espresso,1,2.5,mobile
1619,2026-01-31,07:27,Espresso,4,2.5,card
1620,2026-01-31,10:25,Espresso,1,2.5,cash
1621,2026-01-31,13:40,Tea,1,2.2,cash
1622,2026-01-31,15:50,Cappuccino,1,3.6,mobile
1623,2026-01-31,09:00,cappuccino,1,3.6,card
1624,2026-01-31,09:12,Sandwich,1,6.5,card
1625,2026-01-31,07:58,Cappuccino,2,3.6,card
1626,2026-01-31,15:25,Cappuccino,1,3.6,card
1627,2026-01-31,10:07, Cappuccino ,1,3.6,card
1628,2026-01-31,16:24,Croissant,4,2.9,mobile
1629,2026-01-31,14:37,Cappuccino,2,3.6,mobile
1630,2026-01-31,09:44,Muffin,1,3.1,card
1631,2026-01-31,17:15,latte,1,3.8,card
1632,2026-01-31,14:20,Latte,1,3.8,card
1633,2026-01-31,09:31,Latte,3,3.8,mobile
1634,2026-01-31,09:53,Croissant,1,2.9,card
1635,2026-01-31,08:39,Tea,1,2.2,mobile
1636,2026-01-31,17:57,Espresso,3,2.5,mobile
1637,2026-01-31,16:17,Sandwich,3,6.5,card
1638,2026-01-31,08:02,Latte,2,3.8,card
1639,2026-02-01,14:20,Latte,3,3.8,card
1640,2026-02-01,08:16,Tea,1,2.2,cash
1641,2026-02-01,09:27,Latte,1,3.8,mobile
1642,2026-02-01,10:08,Latte,2,3.8,mobile
1643,2026-02-01,15:54,Sandwich,2,6.5,cash
1644,2026-02-01,17:31,Latte,1,3.8,card
1645,2026-02-01,13:16,Espresso,3,2.5,card
1646,2026-02-01,10:30, Cappuccino ,1,3.6,cash
1647,2026-02-01,14:51,Croissant,1,2.9,card
1648,2026-02-01,08:36,Latte,1,3.8,mobile
1649,2026-02-01,18:49,Tea,1,2.2,card
1650,2026-02-01,10:10,Croissant,3,2.9,card
1651,2026-02-01,10:05,Tea,3,2.2,cash
1652,2026-02-01,09:17,Espresso,1,2.5,card
1653,2026-02-01,17:10,Muffin,2,3.1,cash
1654,2026-02-01,14:05,Latte,1,3.8,cash
1655,2026-02-01,08:49,Latte,1,3.8,mobile
1656,2026-02-01,07:56,Latte,2,3.8,card
1657,2026-02-01,14:10,Latte,1,3.8,card
1658,2026-02-01,15:34,Espresso,2,2.5,card
1659,2026-02-01,08:29,Sandwich,1,6.5,mobile
1660,2026-02-01,12:22,Tea,2,2.2,card
1661,2026-02-01,07:00,Cappuccino,1,3.6,card
1662,2026-02-01,15:59,Espresso,,2.5,card
1663,2026-02-01,09:50,Cappuccino,2,3.6,mobile
1664,2026-02-01,10:47,Espresso,1,2.5,cash
1665,2026-02-01,08:51,Tea,2,2.2,card
1666,2026-02-01,13:26,Muffin,2,3.1,card
1667,2026-02-01,08:44,Latte,1,3.8,card
1668,2026-02-01,07:06,Tea,1,2.2,card
1669,2026-02-02,14:21,Latte,2,3.8,card
1670,2026-02-02,11:05,Latte,2,3.8,card
1671,2026-02-02,07:12, Muffin ,4,3.1,mobile
1672,2026-02-02,10:24,Muffin,1,3.1,card
1673,2026-02-02,14:33,Croissant,1,2.9,card
1674,2026-02-02,10:46,Tea,1,2.2,mobile
1675,2026-02-02,12:56,Espresso,3,2.5,card
1676,2026-02-02,18:50,Espresso,,2.5,card
1677,2026-02-02,14:30,latte,1,3.8,card
1678,2026-02-02,14:21,Tea,1,2.2,card
1679,2026-02-02,13:50,Sandwich,4,6.5,card
1680,2026-02-02,09:57,Espresso,1,2.5,cash
1681,2026-02-02,13:31,Latte,1,3.8,card
1682,2026-02-02,12:20,Tea,1,2.2,card
1683,2026-02-02,15:09,Croissant,1,2.9,mobile
1684,2026-02-02,12:46,Cappuccino,2,3.6,card
1685,2026-02-02,15:42,Latte,1,3.8,mobile
1686,2026-02-02,08:18,Sandwich,2,6.5,cash
1687,2026-02-03,08:11,latte,1,3.8,cash
1688,2026-02-03,11:42,Muffin,1,3.1,card
1689,2026-02-03,12:00,Cappuccino,2,3.6,card
1690,2026-02-03,11:03, Sandwich ,1,6.5,mobile
1691,2026-02-03,16:39,Latte,2,3.8,mobile
1692,2026-02-03,07:06,Latte,1,3.8,card
1693,2026-02-03,10:11,Espresso,1,2.5,card
1694,2026-02-03,14:44,Cappuccino,1,3.6,mobile
1695,2026-02-03,08:10,Tea,3,2.2,card
1696,2026-02-03,17:54,Cappuccino,1,3.6,mobile
1697,2026-02-03,10:13,Latte,2,3.8,cash
1698,2026-02-03,14:00,Latte,1,3.8,card
1699,2026-02-03,12:19,Croissant,4,2.9,card
1700,2026-02-03,09:58,Sandwich,1,6.5,mobile
1701,2026-02-03,17:08,cappuccino,1,3.6,card
1702,2026-02-03,09:36,Latte,3,3.8,card
1703,2026-02-03,14:44,Muffin,2,3.1,mobile
1704,2026-02-03,08:24,tea,2,2.2,cash
1705,2026-02-03,14:55,Espresso,1,2.5,card
1706,2026-02-04,13:24,muffin,1,3.1,cash
1707,2026-02-04,09:09,Espresso,1,2.5,cash
1708,2026-02-04,10:14,Espresso,2,2.5,card
1709,2026-02-04,08:35,Latte,2,3.8,card
1710,2026-02-04,11:35,Latte,1,3.8,mobile
1711,2026-02-04,12:15,Latte,1,3.8,cash
1712,2026-02-04,09:27,Espresso,2,2.5,mobile
1713,2026-02-04,09:22,Latte,1,3.8,cash
1714,2026-02-04,11:12,tea,4,2.2,card
1715,2026-02-04,14:39,Tea,1,2.2,card
1716,2026-02-04,15:28,Muffin,3,3.1,card
1717,2026-02-04,14:35,Cappuccino,1,3.6,card
1718,2026-02-04,08:42,cappuccino,2,3.6,cash
1719,2026-02-04,07:29,Cappuccino,1,3.6,card
1720,2026-02-04,10:55,Tea,1,2.2,card
1721,2026-02-05,13:06,Espresso,3,2.5,card
1722,2026-02-05,12:35,Muffin,1,3.1,card
1723,2026-02-05,09:10,Muffin,1,3.1,card
1724,2026-02-05,10:17,Espresso,2,2.5,card
1725,2026-02-05,16:35,Croissant,,2.9,mobile
1726,2026-02-05,09:33,Sandwich,1,6.5,card
1727,2026-02-05,13:19,Sandwich,2,6.5,card
1728,2026-02-05,12:51,Muffin,1,3.1,card
1729,2026-02-05,13:58,Latte,1,3.8,mobile
1730,2026-02-05,17:46,Sandwich,1,6.5,mobile
1731,2026-02-05,16:26,Espresso,1,2.5,cash
1732,2026-02-05,14:09,Sandwich,1,6.5,mobile
1733,2026-02-05,08:36,Croissant,1,2.9,mobile
1734,2026-02-05,09:08, Tea ,1,2.2,card
1735,2026-02-05,13:08,Cappuccino,2,3.6,card
1736,2026-02-06,14:47,Latte,1,3.8,card
1737,2026-02-06,08:39,Tea,1,2.2,card
1738,2026-02-06,11:47,Cappuccino,1,3.6,card
1739,2026-02-06,10:41,Croissant,2,2.9,mobile
1740,2026-02-06,12:15,Muffin,2,3.1,card
1741,2026-02-06,14:03,Cappuccino,1,3.6,cash
1742,2026-02-06,16:18,Latte,1,3.8,mobile
1743,2026-02-06,12:46,Tea,1,2.2,card
1744,2026-02-06,12:20,Cappuccino,1,3.6,mobile
1745,2026-02-06,12:16,Cappuccino,1,3.6,cash
1746,2026-02-06,13:45,Latte,2,3.8,card
1747,2026-02-06,12:10,Cappuccino,1,3.6,card
1748,2026-02-06,14:09,Latte,1,3.8,mobile
1749,2026-02-06,14:28,Espresso,1,2.5,card
1750,2026-02-06,16:00,latte,1,3.8,mobile
1751,2026-02-06,12:37,Cappuccino,3,3.6,card
1752,2026-02-07,12:40,Cappuccino,1,3.6,card
1753,2026-02-07,07:54,Cappuccino,2,3.6,card
1754,2026-02-07,12:11,Espresso,1,2.5,card
1755,2026-02-07,13:29,Espresso,1,2.5,cash
1756,2026-02-07,07:52,Croissant,1,2.9,mobile
1757,2026-02-07,12:17,Espresso,1,2.5,card
1758,2026-02-07,08:40, Latte ,1,3.8,card
1759,2026-02-07,14:27,Cappuccino,1,3.6,cash
1760,2026-02-07,12:36,Tea,1,2.2,mobile
1761,2026-02-07,11:18,Cappuccino,2,3.6,mobile
1762,2026-02-07,07:51,Sandwich,1,6.5,cash
1763,2026-02-07,07:40,Tea,1,2.2,card
1764,2026-02-07,14:00,Latte,1,3.8,card
1765,2026-02-07,10:12,Espresso,1,2.5,cash
1766,2026-02-07,13:30,Latte,1,3.8,mobile
1767,2026-02-07,16:59,Espresso,1,2.5,mobile
1768,2026-02-07,09:13,Croissant,2,2.9,cash
1769,2026-02-07,16:53, Cappuccino ,1,3.6,mobile
1770,2026-02-07,13:38,Espresso,4,2.5,mobile
1771,2026-02-07,09:05,Espresso,2,2.5,mobile
1772,2026-02-07,11:07,Cappuccino,1,3.6,mobile
1773,2026-02-07,08:57,Latte,1,3.8,card
1774,2026-02-07,17:09,Cappuccino,1,3.6,cash
1775,2026-02-07,18:02,Croissant,1,2.9,card
1776,2026-02-07,12:38,Cappuccino,2,3.6,card
1777,2026-02-07,16:01,Muffin,1,3.1,card
1778,2026-02-07,16:20,Cappuccino,1,3.6,card
1779,2026-02-07,09:35,Croissant,2,2.9,card
1780,2026-02-07,10:18,Cappuccino,1,3.6,card
1781,2026-02-08,16:57, Espresso ,,2.5,card
1782,2026-02-08,07:37,Tea,1,2.2,card
1783,2026-02-08,11:48,Tea,2,2.2,card
1784,2026-02-08,18:52,Tea,1,2.2,mobile
1785,2026-02-08,08:30,Croissant,2,2.9,card
1786,2026-02-08,15:44,Latte,1,3.8,cash
1787,2026-02-08,15:07,Muffin,1,3.1,card
1788,2026-02-08,08:06,Latte,1,3.8,mobile
1789,2026-02-08,08:29, Latte ,2,3.8,cash
1790,2026-02-08,13:21,Latte,1,3.8,card
1791,2026-02-08,10:44,Latte,2,3.8,mobile
1792,2026-02-08,07:37,Latte,2,3.8,mobile
1793,2026-02-08,08:38,Cappuccino,1,3.6,card
1794,2026-02-08,14:05,Espresso,2,2.5,card
1795,2026-02-08,12:42,Latte,1,3.8,mobile
1796,2026-02-08,10:20,Espresso,1,2.5,cash
1797,2026-02-08,13:58,Latte,2,3.8,mobile
1798,2026-02-08,07:18,Latte,1,3.8,mobile
1799,2026-02-08,18:07,Espresso,3,2.5,card
1800,2026-02-08,09:24,Muffin,3,3.1,cash
1801,2026-02-08,08:53,Latte,1,3.8,card
1802,2026-02-08,08:04,Muffin,2,3.1,mobile
1803,2026-02-08,16:08,Tea,1,2.2,cash
1804,2026-02-08,11:11,Tea,1,2.2,mobile
1805,2026-02-08,15:00,Cappuccino,1,3.6,card
1806,2026-02-09,11:02,Muffin,1,3.1,card
1807,2026-02-09,08:46,Cappuccino,2,3.6,card
1808,2026-02-09,14:39,Cappuccino,3,3.6,card
1809,2026-02-09,14:51, Espresso ,1,2.5,mobile
1810,2026-02-09,16:57,cappuccino,2,3.6,card
1811,2026-02-09,10:02,Cappuccino,2,3.6,mobile
1812,2026-02-09,09:37,Tea,1,2.2,mobile
1813,2026-02-09,18:05,Espresso,1,2.5,mobile
1814,2026-02-09,14:16,Espresso,1,2.5,card
1815,2026-02-09,08:51,Espresso,1,2.5,cash
1816,2026-02-09,09:05,Espresso,2,2.5,card
1817,2026-02-09,15:24,Sandwich,1,6.5,mobile
1818,2026-02-09,13:41,Latte,1,3.8,card
1819,2026-02-09,07:48,Latte,2,3.8,card
1820,2026-02-09,13:27,Muffin,1,3.1,card
1821,2026-02-09,11:02,Espresso,3,2.5,cash
1822,2026-02-09,10:17,Espresso,1,2.5,mobile
1823,2026-02-09,08:47,Latte,1,3.8,cash
1824,2026-02-09,14:20,Latte,2,3.8,card
1825,2026-02-09,15:28,Cappuccino,2,3.6,card
1826,2026-02-09,09:38,Latte,2,3.8,card
1827,2026-02-10,13:42,Sandwich,2,6.5,card
1828,2026-02-10,15:18,Croissant,2,2.9,card
1829,2026-02-10,13:57,Cappuccino,3,3.6,mobile
1830,2026-02-10,09:24,Tea,2,2.2,mobile
1831,2026-02-10,17:59,Latte,1,3.8,card
1832,2026-02-10,13:39,Latte,1,3.8,card
1833,2026-02-10,13:16, Tea ,3,2.2,card
1834,2026-02-10,11:24,croissant,1,2.9,cash
1835,2026-02-10,16:31,Latte,2,3.8,cash
1836,2026-02-10,14:24, Cappuccino ,1,3.6,mobile
1837,2026-02-10,11:43,Sandwich,2,6.5,cash
1838,2026-02-10,18:21,Latte,1,3.8,cash
1839,2026-02-10,14:24,Espresso,1,2.5,cash
1840,2026-02-10,10:56,Tea,1,2.2,card
1841,2026-02-10,08:31,Tea,2,2.2,card
1842,2026-02-10,13:01,Latte,2,3.8,card
1843,2026-02-10,14:42,Espresso,1,2.5,card
1844,2026-02-11,16:02,Cappuccino,2,3.6,card
1845,2026-02-11,07:41,Croissant,1,2.9,mobile
1846,2026-02-11,07:10,Espresso,1,2.5,card
1847,2026-02-11,15:04,Croissant,1,2.9,card
1848,2026-02-11,15:43,Croissant,1,2.9,mobile
1849,2026-02-11,15:21,Cappuccino,1,3.6,mobile
1850,2026-02-11,14:15,Espresso,1,2.5,card
1851,2026-02-11,08:01,Muffin,1,3.1,mobile
1852,2026-02-11,07:18,Muffin,1,3.1,mobile
1853,2026-02-11,14:33,Latte,2,3.8,cash
1854,2026-02-11,08:39,Cappuccino,1,3.6,cash
1855,2026-02-11,14:07,sandwich,2,6.5,card
1856,2026-02-11,13:29,Sandwich,4,6.5,mobile
1857,2026-02-11,09:58,Croissant,2,2.9,card
1858,2026-02-11,13:27,Cappuccino,1,3.6,card
1859,2026-02-11,16:34,Latte,2,3.8,card
1860,2026-02-11,11:37,Espresso,2,2.5,card
1861,2026-02-11,14:14,Cappuccino,1,3.6,mobile
1862,2026-02-11,16:31,Espresso,2,2.5,card
1863,2026-02-11,08:29,Espresso,1,2.5,cash
1864,2026-02-11,18:03,Tea,2,2.2,card
1865,2026-02-11,11:18,Latte,1,3.8,card
1866,2026-02-12,13:05,Croissant,2,2.9,card
1867,2026-02-12,15:00,Latte,1,3.8,card
1868,2026-02-12,09:37,Croissant,2,2.9,card
1869,2026-02-12,16:46,sandwich,3,6.5,card
1870,2026-02-12,12:28,Croissant,1,2.9,card
1871,2026-02-12,14:22,Cappuccino,1,3.6,cash
1872,2026-02-12,08:54,Latte,2,3.8,card
1873,2026-02-12,18:11,Cappuccino,1,3.6,card
1874,2026-02-12,11:57,Croissant,1,2.9,cash
1875,2026-02-12,09:36,Tea,1,2.2,mobile
1876,2026-02-12,07:58,Croissant,2,2.9,mobile
1877,2026-02-12,08:11,Tea,3,2.2,card
1878,2026-02-12,12:34,Tea,2,2.2,mobile
1879,2026-02-12,17:47,Espresso,1,2.5,cash
1880,2026-02-12,16:23,Croissant,1,2.9,card
1881,2026-02-12,12:34,Latte,1,3.8,card
1882,2026-02-13,13:12,Cappuccino,1,3.6,cash
1883,2026-02-13,07:06,Muffin,1,3.1,mobile
1884,2026-02-13,08:01,Espresso,1,2.5,card
1885,2026-02-13,12:41,Latte,4,3.8,card
1886,2026-02-13,07:21,Espresso,1,2.5,mobile
1887,2026-02-13,13:53,Latte,1,3.8,card
1888,2026-02-13,12:14,Cappuccino,1,3.6,mobile
1889,2026-02-13,14:10,Cappuccino,4,3.6,card
1889,2026-02-13,14:10,Cappuccino,4,3.6,card
1890,2026-02-13,12:57,Tea,1,2.2,card
1891,2026-02-13,09:16,Tea,1,2.2,card
1892,2026-02-13,13:28,Latte,1,3.8,cash
1893,2026-02-13,09:09,Cappuccino,1,3.6,mobile
1894,2026-02-13,08:41,Sandwich,3,6.5,mobile
1895,2026-02-13,09:09,Tea,1,2.2,mobile
1896,2026-02-13,17:02,Croissant,2,2.9,card
1897,2026-02-13,09:05,Espresso,1,2.5,card
1898,2026-02-13,08:12,Latte,2,3.8,card
1899,2026-02-13,11:12,Espresso,1,2.5,cash
1900,2026-02-14,17:54,Latte,2,3.8,mobile
1901,2026-02-14,07:35,Latte,1,3.8,card
1902,2026-02-14,11:51,Espresso,2,2.5,mobile
1903,2026-02-14,14:09,Croissant,3,2.9,card
1904,2026-02-14,16:48, Latte ,1,3.8,mobile
1905,2026-02-14,13:36,Latte,1,3.8,card
1906,2026-02-14,08:52,Croissant,1,2.9,card
1907,2026-02-14,11:09,Latte,1,3.8,cash
1908,2026-02-14,15:26,Latte,4,3.8,card
1909,2026-02-14,13:04,Espresso,3,2.5,card
1910,2026-02-14,11:44,Cappuccino,1,3.6,card
1911,2026-02-14,14:09,Croissant,1,2.9,card
1912,2026-02-14,08:58,Latte,3,3.8,card
1913,2026-02-14,09:40, Sandwich ,1,6.5,cash
1914,2026-02-14,14:43,Latte,1,3.8,card
1915,2026-02-14,13:09,Croissant,1,2.9,card
1916,2026-02-14,10:06,Espresso,1,2.5,card
1917,2026-02-14,15:33,Latte,1,3.8,mobile
1918,2026-02-14,13:07,Muffin,2,3.1,mobile
1919,2026-02-14,11:56,Croissant,3,2.9,card
1920,2026-02-14,18:07,Sandwich,1,6.5,card
1921,2026-02-14,08:05,Latte,3,3.8,card
1922,2026-02-14,08:12,Latte,2,3.8,card
1923,2026-02-14,12:04,Espresso,2,2.5,card
1924,2026-02-14,08:12,Latte,1,3.8,card
1925,2026-02-14,08:22,Latte,1,3.8,mobile
1926,2026-02-14,14:52,Latte,3,3.8,cash
1927,2026-02-14,08:34,Cappuccino,1,3.6,card
1928,2026-02-14,17:44,Espresso,2,2.5,mobile
1929,2026-02-15,08:14,Latte,4,3.8,card
1930,2026-02-15,09:23,Latte,2,3.8,card
1931,2026-02-15,07:38,Tea,1,2.2,card
1932,2026-02-15,15:27,Croissant,2,2.9,card
1933,2026-02-15,15:43,Latte,1,3.8,card
1934,2026-02-15,10:25,Cappuccino,1,3.6,cash
1935,2026-02-15,14:12,Tea,4,2.2,mobile
1936,2026-02-15,18:17,Latte,1,3.8,card
1937,2026-02-15,12:22,Croissant,2,2.9,mobile
1938,2026-02-15,10:06,Cappuccino,2,3.6,card
1939,2026-02-15,09:53,espresso,1,2.5,mobile
1940,2026-02-15,18:39,Espresso,2,2.5,card
1941,2026-02-15,13:18,Tea,2,2.2,card
1942,2026-02-15,09:48,Tea,1,2.2,card
1943,2026-02-15,16:29,Espresso,1,2.5,card
1944,2026-02-15,13:27,Espresso,1,2.5,mobile
1945,2026-02-15,11:43,Espresso,2,2.5,card
1946,2026-02-15,12:37, Cappuccino ,1,3.6,card
1947,2026-02-15,10:02,Sandwich,,6.5,mobile
1948,2026-02-15,15:24,Espresso,1,2.5,cash
1949,2026-02-15,10:41,Espresso,1,2.5,card
1950,2026-02-15,13:34,Latte,1,3.8,mobile
1951,2026-02-15,15:44,Latte,1,3.8,cash
1952,2026-02-15,09:31,Cappuccino,1,3.6,cash
1953,2026-02-16,11:19,Tea,1,2.2,mobile
1954,2026-02-16,11:34,Latte,1,3.8,mobile
1955,2026-02-16,09:05,Latte,1,3.8,cash
1956,2026-02-16,12:27,Tea,1,2.2,card
1957,2026-02-16,13:34,Latte,2,3.8,card
1958,2026-02-16,09:56,Latte,1,3.8,card
1959,2026-02-16,15:47,Espresso,2,2.5,cash
1960,2026-02-16,13:59,Sandwich,1,6.5,mobile
1961,2026-02-16,12:43,Cappuccino,2,3.6,card
1962,2026-02-16,10:54,Croissant,2,2.9,mobile
1963,2026-02-16,13:07,Latte,2,3.8,card
1964,2026-02-16,14:27,Espresso,1,2.5,card
1965,2026-02-16,08:42,Tea,1,2.2,card
1966,2026-02-16,07:57,Cappuccino,2,3.6,cash
1967,2026-02-16,16:42,Espresso,2,2.5,mobile
1968,2026-02-17,15:07,Latte,2,3.8,card
1969,2026-02-17,17:15,Cappuccino,2,3.6,mobile
1970,2026-02-17,09:47,Cappuccino,2,3.6,mobile
1971,2026-02-17,08:16,Latte,1,3.8,card
1972,2026-02-17,12:30,Muffin,1,3.1,cash
1973,2026-02-17,16:52,Tea,4,2.2,mobile
1974,2026-02-17,16:03,Latte,2,3.8,card
1975,2026-02-17,09:23,Tea,2,2.2,cash
1976,2026-02-17,12:25,Muffin,,3.1,card
1977,2026-02-17,09:55,Muffin,3,3.1,mobile
1978,2026-02-17,13:02,Muffin,3,3.1,mobile
1979,2026-02-17,14:21,Latte,1,3.8,card
1980,2026-02-17,15:22,Tea,3,2.2,mobile
1981,2026-02-17,12:41,Latte,2,3.8,card
1982,2026-02-17,14:20,Tea,2,2.2,card
1983,2026-02-18,13:38,Espresso,1,2.5,mobile
1984,2026-02-18,09:43,Tea,2,2.2,card
1985,2026-02-18,09:24,Cappuccino,1,3.6,card
1986,2026-02-18,08:40,Sandwich,3,6.5,mobile
1987,2026-02-18,11:39,Latte,1,3.8,card
1988,2026-02-18,07:45,Latte,1,3.8,card
1989,2026-02-18,17:13,Cappuccino,2,3.6,mobile
1990,2026-02-18,14:54,Latte,3,3.8,card
1991,2026-02-18,15:50,Latte,1,3.8,cash
1992,2026-02-18,09:43,Espresso,1,2.5,cash
1993,2026-02-18,11:13,Tea,1,2.2,mobile
1994,2026-02-18,14:21,Tea,2,2.2,card
1995,2026-02-18,10:45,Sandwich,1,6.5,cash
1996,2026-02-18,09:23,Croissant,1,2.9,cash
1997,2026-02-18,07:21,Espresso,3,2.5,card
1998,2026-02-19,12:08,Espresso,1,2.5,card
1999,2026-02-19,09:16,Cappuccino,4,3.6,card
2000,2026-02-19,09:31,Tea,2,2.2,card
2001,2026-02-19,15:09,Croissant,1,2.9,cash
2002,2026-02-19,11:57,Espresso,1,2.5,card
2003,2026-02-19,10:54,Muffin,1,3.1,cash
2004,2026-02-19,10:47,Tea,1,2.2,card
2005,2026-02-19,16:33,Cappuccino,1,3.6,cash
2006,2026-02-19,16:21,Croissant,1,2.9,card
